"","QE_Total","QE3_Shellfish","QE2_Other","V3_Shellfish","V2_Other","QE1_Finfish","V1_Finfish","VV1_Finfish","PC1_Finfish","PI1_Finfish","Q1_Finfish","VV2_Other","PC2_Other","PI2_Other","Q2_Other","VV3_Shellfish","PC3_Shellfish","PI3_Shellfish","Q3_Shellfish","VV_Total","R1_Finfish","R2_Other","V_Total","R3_Shellfish","PC_Total","QC1_Finfish","QC2_Other","QC3_Shellfish","QC_Total","PI_Total","Q_Total","QI_Total","QEI_Total"
"1960",85458319,65086950,1764029,260563700,83169200,18606980,922214969,922214969,0.198113339484482,5.23789220341507,176066045.879814,83130000,-0.121795292008919,20.404027049021,4074195.73598284,260563700,-0.054882295456882,4.80738442421385,54200720.6013299,1265908669,0.728477839872251,0.0656971760343474,1265947869,0.205824984093401,0.123762631620068,-0.068747643045328,0.00831132122132783,0.0284220626117468,-0.0320142592122533,4.94393514538601,256060775.833894,0.216238843459512,0.127137411838713
"1961",75520083,51753709,1793006,191582000,79499800,21973368,1106029500,1106029500,-0.0643967587647152,4.9112201175721,225204628.080644,79459900,-0.0535700170115239,19.3397443016632,4108632.39764585,191582000,-0.105055879792878,4.32796423411673,44266077.452717,1377071400,0.803151858531696,0.0577293934048758,1377111300,0.139118748063428,-0.0707411594451501,0.18850552555086,0.000519432161514939,-0.0349213386783228,0.154103619034052,4.6062793226796,298963915.023481,0.252469793588151,0.112352173630572
"1962",96924492,71765228,2148322,192015915,98275100,23010942,1147988400,1147988400,-0.00409932762445712,4.89112862621272,234708282.633922,98237700,0.0146217287294502,19.6246022794965,5005844.12366092,192000215,-0.0218865024565779,4.23426930156825,45344356.0920626,1438226315,0.798167858086184,0.0683282392663598,1438279415,0.133503902647456,-0.00534395497761318,0.0330944309492503,0.0124491890639888,0.00328061541848513,0.0488242354317242,4.58172922908712,313916284.242438,0.265096807688055,0.144195781064475
"1963",101142296,76164424,1797376,263251480,81494600,23180496,1059275400,1059275400,-0.087547082548844,4.4811333628606,236385600.299072,81432100,0.022857130155294,20.0783300717044,4055720.75512192,263251280,0.259123520489533,5.4867401288294,47979542.2817237,1403958780,0.754458115555326,0.0580436988756041,1404021480,0.18749818556907,-0.0249300916303137,0.00552810824349723,-0.0132992335286044,0.00906654363986564,0.00129541835475846,4.46891833523373,314174790.112061,0.265315111370425,0.150470660917927
"1964",104463698,77582349,1938894,246491072,88040200,24942455,996794800,996794800,-0.126368909634809,3.94917654507407,252405732.846594,87993800,-0.0180463257019697,19.7192398624672,4462332.25082291,246474172,-0.0889686181311244,5.01967744460054,49101595.6144995,1331262772,0.748723262440548,0.0661297046994209,1331326072,0.185147032860031,-0.112674997770967,0.0492844113846895,0.00593195837800016,0.00430718508612488,0.0595235548488146,3.9927147914804,333438810.816331,0.281583239684515,0.155411952285429
"1965",113348529,82014369,1905929,257958062,89289500,29428050,1115513500,1115513200,-0.131800218363644,3.4615167816666,322261473.903044,89250400,-0.0124526926180561,19.4752048299476,4582770.79903965,257943562,-0.0419962711215057,4.81323495778363,53590477.9763289,1462707162,0.762608144952111,0.0610417533796781,1462761062,0.176350101668211,-0.107979484131365,0.184628327613944,0.00169343024437139,0.0158118613634356,0.202133619221751,3.5840445105409,408131388.351325,0.344659814097671,0.168630026677512
"1966",122178041,93373926,1775044,232258697,80526500,27028713,882147900,882141700,-0.0647969083244248,3.24433358027384,271904191.777203,80494400,-0.0814952535365726,17.9510185265179,4484113.24856531,232251697,-0.195877487538786,3.9570227785837,58693545.6265247,1194887797,0.738240410458729,0.067389965347993,1194933097,0.194369624193278,-0.0901662851082335,-0.127507199486496,-0.00139753180985193,0.0168600296857747,-0.112044701610573,3.27502541434704,364862236.416641,0.308119772611975,0.181765802300233
"1967",125957769,101978160,2521287,276271174,103012500,21457984,796986900,796986900,0.321275407492938,4.4735638300447,178154806.833736,102858100,-0.063532584417242,16.8460173756215,6105781.42634766,275912974,0.0906877139996684,4.33265116489376,63682249.8510021,1175757974,0.67755405738816,0.0875755138970262,1176270574,0.234870428714814,0.241970693173598,-0.299296752127202,0.0239185603494819,0.017507866017734,-0.257870325759986,4.17158609637968,281972023.787506,0.238120438841837,0.18738895100006
"1968",138608413,111987773,2304668,264567696,101662400,24315543,922579500,922579500,-0.0433819494551413,4.28364130003102,215372725.067647,101594500,0.0688934868910828,18.0475105973426,5629280.52885914,264157596,-0.131757161268558,3.79780197461823,69555389.6083679,1288331596,0.715838478285197,0.0788808527772632,1288809596,0.205280668937539,-0.0534866920971272,0.132175305941634,-0.00676266072241876,0.0194145227507775,0.144827167969993,3.95432386757497,325924137.516429,0.275237229609153,0.206209472572138
"1969",152281695,117246540,2178364,262956090,96154900,32856437,1255025500,1255025500,-0.156370592219818,3.66355074748594,342570797.159353,96139900,-0.0181261134091176,17.7233263497295,5424483.98810121,262297390,-0.070857904136198,3.53801051414724,74136973.0110089,1613462790,0.777521298709999,0.0595704889863434,1614136490,0.162908212303657,-0.131058114949725,0.34654026742032,-0.00256542472917799,0.0117435612701279,0.35571840396127,3.46860159887051,465356554.793036,0.392985465567855,0.226551385508909
"1970",164769363,123831603,882529,292367845,28226300,40054912,1302005100,1302005100,-0.254194742956122,2.84123291722863,458253560.313524,27791700,0.0205110611712718,18.0906043350846,1536250.50248329,291608045,0.0656701725191151,3.77815101326729,77182739.3812461,1621404845,0.802419392226452,0.0173957310081209,1622599245,0.180184876765427,-0.188751488311399,0.22983737920228,-0.0485494475809318,0.00690671777410388,0.188194649395452,2.8719752313827,564976754.419573,0.47711298053884,0.245129445643946
