"","QE_Total","VV_Total","V_Total","PC_Total","QC_Total","PI_Total","Q_Total","QI_Total","QEI_Total"
"1986",448052138,550862153,553963953,-0.163603522089948,0.0973332623408698,2.18590735670763,253425174.35614,0.441971733870704,0.488914934934975
"1987",522200339,548541752,551433152,-0.142501240452422,0.137500067602056,1.89558930318294,290903283.255541,0.507333294002002,0.569825525004429
"1988",499953611,568372630,571251630,0.0419441754085041,-0.00655423817294658,1.97678926173521,288979529.106993,0.503978280204596,0.545549873467116
"1989",523125914,571682525,575967825,-0.0448167687813028,0.0527164806648925,1.89015185943456,304720397.001488,0.531430243860674,0.570835513357397
"1990",557725341,661528030,668159105,0.0297806405789328,0.112407366833678,1.94728835051602,343122837.880144,0.598403832507218,0.608590442227957
"1991",599360802,652838173,667376497,-0.103953213481149,0.092149749809679,1.75502763257123,380265520.96063,0.663180412353318,0.654023098339516
"1992",613841556,648859125,654654272,-0.0175136309415442,0.00129927787079244,1.72455831928625,379606920.032108,0.662031816934385,0.669824511387833
"1993",561220816,632151602,638076693,-0.0424190220915012,0.0155054702013078,1.65293409616541,386026699.11659,0.673227866814767,0.612404707995822
"1994",551736575,543271939,550334161,-0.117222952187076,-0.0344082058751923,1.47009789914158,374352049.153564,0.652867358828133,0.602055494861562
"1995",564821614,588765666,597404524,-0.0298354174665556,0.109923931385375,1.42688476108566,418677485.59138,0.73017061035699,0.616333902325175
"1996",570701555,635666146,645391117,0.0413622553701122,0.0316182342201639,1.48714152014341,433980968.359867,0.756859777408498,0.622750099744227
"1997",573240628,642340660,646840606,0.013676196542823,-0.00320958487761121,1.50761967229438,429047602.579768,0.74825602194818,0.625520738706316
"1998",540259009,589273457,598110964,-0.0442458647028618,-0.0439340300145827,1.4423679408024,414672946.534896,0.723186722214686,0.589531163521128
"1999",662125802,559199986,578244626,-0.0746745488306023,0.0388962960242105,1.33858303449982,431982634.694057,0.753374697453935,0.722512328249616
"2000",688421727,555757315,568985225,0.00651331174540713,-0.0249896976769991,1.3473300983543,422305733.164417,0.736498248780606,0.751206467547373
"2001",638027744,609151548,631017794,0.0463493928334041,0.0442755815938866,1.41124786285906,447134632.127352,0.779799675139013,0.696216503590189
"2002",696423302,557182929,585845684,-0.01616074046784,-0.0539772645083943,1.38862435114113,421889248.534759,0.735771902495679,0.759937794079962
"2003",690691648,642207222,659981443,-0.0229731469227913,0.151505179581634,1.3570869238949,486322159.162675,0.848142448558859,0.753683407581576
"2004",832166370,651200186,717989509,-0.0782650489463694,0.137617277259707,1.2549244678385,572137628.519329,0.997804027685124,0.90806076377572
"2005",977663854,639383826,682246664,-0.153182895647499,0.0881158356276694,1.07669104436565,633651285.1762,1.10508341521415,1.06682776183223
"2006",1132840959,716072838,735811163,-0.609425662052147,0.72768593765609,0.585357110957014,1257029511.09111,2.19225068683522,1.23615717187173
"2007",916421459,530644889,573396792,0.535533171916331,-0.862715948477103,1,573396792,1,1
"2008",865459042,550446319,604385032,-0.00240706913883354,0.024885850538803,0.997595825529065,605841580.86214,1.05658348514468,0.944389760301324
"2009",823550175,597528005,644997529,0.045036696310884,0.036386656299747,1.04355132021308,618079357.005938,1.07792608125707,0.898658763292884
"2010",1036109383,511938564,582214751,-0.137734032862343,-0.00449562720303719,0.909277995715434,640304454.461041,1.1166864959737,1.1306035807265
"2011",1125907652,529416127,591874973,-0.0657863801953474,0.0905541114890413,0.851385049293932,695190705.416841,1.21240773425332,1.22859154043445
"2012",1271109597,576340638,662710675,-0.00423126054339017,0.072204962277927,0.847790228003707,781691806.663644,1.36326505060678,1.38703604604265
"2013",1162443596,558932448,608043429,-0.0223949585061964,-0.0416750468794804,0.829015020713808,733452849.233606,1.27913664580392,1.26845959856555
"2014",1242942797,579452145,622372589,-0.0279515486470061,0.0849522958951549,0.806163620817532,772017705.746695,1.34639348618242,1.3563004060995
"2015",1278328874,537492503,570845754,-0.0425742960065467,-0.0336010138540042,0.772562127428206,738899479.709545,1.28863553130856,1.394913728226
"2016",1431012257,516019034,585110545,-0.154456987465648,0.119595774376372,0.661993304559703,883861726.349576,1.54144867686943,1.56152198635934
"2017",1333381952,495174834,537190647,-0.00116867534206945,-0.0748451478693449,0.661220101207899,812423345.900518,1.41686064037226,1.45498770124282
