"","QE_Total","QE2_Other","QE3_Shellfish","V2_Other","V3_Shellfish","QE1_Finfish","V1_Finfish","VV1_Finfish","PC1_Finfish","PI1_Finfish","Q1_Finfish","VV2_Other","PC2_Other","PI2_Other","Q2_Other","VV3_Shellfish","PC3_Shellfish","PI3_Shellfish","Q3_Shellfish","VV_Total","R1_Finfish","R2_Other","V_Total","R3_Shellfish","PC_Total","QC1_Finfish","QC2_Other","QC3_Shellfish","QC_Total","PI_Total","Q_Total","QI_Total","QEI_Total"
"1960",339456549,8044161,152784128,399079600,653380192,178603869,3961420870,3961416970,0.10406577304903,6.78420921659559,583917851.517542,391875500,-0.120519105579756,2.09489256009441,187062337.928366,653380192,-0.00150059975728844,16.4818200835233,39642478.117643,5006672662,0.790090777393936,0.0795949538696859,5013880662,0.130314268736379,0.0721937098577004,-0.105558534864735,0.000330160795540755,0.00891040088624409,-0.0963179731829499,7.02540319230821,713678706.36798,0.0811577560210891,0.0830593220340538
"1961",349224928,8576918,142827343,431854400,597139400,197786323,4252067700,4252065700,-0.0581249284459856,6.40111893884548,664269441.112261,422789000,0.0283640246977628,2.15516285785833,196174965.830723,597139400,-0.0378582865906255,15.8695102469068,37628092.5314876,5271994100,0.805153982774107,0.0817741660459739,5281061500,0.113071851179919,-0.0486802956579143,0.102835494704195,0.00383776308142139,-0.00634633078582526,0.100326926999791,6.69159533838424,789208138.410111,0.0897467739690704,0.0854494804784905
"1962",388099068,9401203,165185320,519582700,615176915,213504687,4348911300,4348903300,-0.0326197557001232,6.1956848238397,701925844.140151,511822100,0.0552818838123227,2.27765903529831,224714099.901685,615176915,-0.0509951251133571,15.0805306151294,40792789.7697995,5475902315,0.793065697670517,0.0947508900613887,5483670915,0.112183412268094,-0.0269309091157575,0.0440628457426742,0.0119879916098084,0.00909518034238558,0.0651460176948683,6.51378957428301,841855705.110585,0.0957337234678523,0.0949613302942291
"1963",367716687,8965928,165484025,484910400,695433180,193254916,3760542100,3760536000,-0.0302716433445429,6.01094161049249,625616141.976114,478626100,0.0150989745978719,2.31231029212738,206990429.281727,695433180,0.0836028537572635,16.3955081233713,42416079.7437367,4934595280,0.761106883169173,0.098142404298656,4940885680,0.140750712532171,-0.0114944262327535,-0.0894354610970476,-0.0079237064576323,0.00493502112047719,-0.0924241464342027,6.43934596345604,767296198.719566,0.0872550030370158,0.0899741036453781
"1964",382500781,9922995,176256342,541158491,696960727,196311455,3420026744,3420018044,-0.0788975641489105,5.55491902531822,615675355.196393,532865791,-0.00577096759300855,2.29900445507194,231781104.131582,696942827,-0.0666991762250448,15.337613745402,45440108.1269198,4649826662,0.734203430270269,0.116174653051801,4658145962,0.14962191667793,-0.0692903866681642,-0.0119753328047536,0.0121218641439868,0.00999863657930781,0.010145167918541,6.00826841555438,775289258.039947,0.0881639537348541,0.0935915233951079
"1965",432160336,10289152,199804202,559778466,788595732,222063376,3534710040,3534704040,-0.0811670065576783,5.12185582669225,690122908.493258,552910666,-0.0258921096832729,2.24024239916732,246808410.64588,788580932,-0.0456477770012631,14.6532250207495,53816202.9780706,4876195638,0.723868331513309,0.114636250106812,4883084238,0.161495418379878,-0.0692626581014387,0.0832193773876253,0.00724965052069779,0.0263173280197102,0.116786355928033,5.60620450487563,871014290.283785,0.0990495647845281,0.105742383300341
"1966",455917488,9711538,211831215,457334100,815503497,234354093,3133757000,3133733500,-0.101502241699732,4.62748996926609,677204493.324273,452332200,-0.0996528240690617,2.02775901517115,223069998.266939,815444897,-0.0501736802380244,13.9361581580979,58512890.5505544,4401510597,0.711151645793206,0.103784019594485,4406594597,0.185064334612309,-0.0924060597600847,-0.013558373394205,-0.0110440664919199,0.014498758531358,-0.0101036813547669,5.11137205433972,862115797.90179,0.0980376505053859,0.111555359789947
"1967",424512869,10974165,223743851,498384200,829084774,189780468,2807298400,2807286900,0.153173655588856,5.39346617521868,520499862.017987,493113500,-0.0344621127993554,1.95906856246867,251708137.962571,828640574,-0.0179282769403873,13.6885332319436,60535380.9615102,4129040974,0.678949538407575,0.120535003524965,4134767374,0.20051545806746,0.0991417956194333,-0.182925960401821,0.0135471437399403,0.00655117845460824,-0.162827638207273,5.64409388075411,732583025.966172,0.0833075079248591,0.103871176436991
"1968",483437951,10756641,261665785,492423100,771552796,210995919,3110238200,3110209100,-0.00533865074846092,5.36474906649848,579754646.759279,485909600,0.00269773009106852,1.96436073589827,247362712.520214,771094296,-0.240674687083822,10.7605191844139,71659580.9909332,4367212996,0.711039316261213,0.112574073694814,4374214096,0.176386610043973,-0.0487512934855886,0.0749310801164068,-0.00202973929140287,0.0317914748548759,0.10469281567988,5.37553645219705,813726059.696275,0.0925348906049348,0.118289155339266
"1969",512281335,10398289,270751027,460584900,792575590,231116920,3198251600,3198226300,-0.176720313484254,4.49573553773725,711396738.78809,455777400,-0.0536164271978039,1.8618124336089,244803070.262309,791892890,-0.0488535543267312,10.2474639000279,77276963.1321017,4445896590,0.718480233987952,0.103469391439785,4451412090,0.178050374572263,-0.140762064127602,0.146257922030036,-0.00112360303810068,0.013374507271214,0.158508826263149,4.66970691198859,953252992.938773,0.108401544192084,0.12534664746091
"1970",594939566,8944651,281724070,358902935,882655245,304243235,3696191500,3696190200,-0.135934601764531,3.92432627735377,941866511.286212,356708335,-0.0627440626319731,1.74858410451916,203998385.938714,881841845,0.0826552794392229,11.1304603990137,79227795.9210149,4934740380,0.748557893684072,0.0726855264562541,4937749680,0.178756579859674,-0.0904909701677244,0.205849861915245,-0.0160602209648289,0.00444783126451175,0.194237472214928,4.26569592928633,1157548442.70536,0.131633511351024,0.145571729721421
"1971",633383519,11625327,338312271,465052234,903668803,283415433,3805496316,3805484786,0.0413006546620577,4.08979702662495,930485374.023668,463822934,-0.058462021026288,1.64928911600973,281225971.539888,903517803,-0.150466028776879,9.57561249574429,94356136.8425834,5172825523,0.735472837025986,0.0898787589064777,5174217353,0.174648404067536,-0.000693920216773248,-0.00902082861907367,0.026095342022915,0.0308786044827078,0.0479531178865491,4.26273690342506,1213825171.53301,0.138033160082457,0.154978319996069
"1972",729626567,11102723,405051894,457720164,940320400,313412588,3588269978,3588263191,-0.101363005219093,3.69556087876156,970967627.301673,457574564,0.00231369972683094,1.65310949368603,276796283.457135,940093600,-0.174863135286027,8.03941537471013,116935567.598271,4985931355,0.719624248785907,0.0917953585410686,4986310542,0.188580392673024,-0.105294000185877,0.0309839429241347,-0.001442194411396,0.0389647817822019,0.0685065302949406,3.83671840573082,1299629009.66411,0.147790557772176,0.178527379046248
"1973",914249782,14083609,452788525,483818258,912674300,447142474,3602877338,3602861007,-0.59316369551816,2.04207947945692,1764317880.00639,483739448,-0.052135104691263,1.56913255091779,308284630.076063,912333600,-0.287800688084105,6.02884637319425,151328055.738236,4998934055,0.720666286541963,0.0967758473697062,4999369896,0.182557866088331,-0.485486541181339,0.430089690952171,0.0101584895470765,0.0478447237506936,0.488092904249941,2.36110771153839,2117383239.89576,0.240783521847153,0.223701582091738
"1974",905491309,13894084,424024309,514422099,975278040,467289934,3649675897,3649558231,0.0233554021539892,2.09033437976524,1745977070.62058,514387190,0.0297203423876322,1.61646763077264,318216820.558376,975128740,0.0325352020142757,6.22822188216448,156566152.980587,5139074161,0.710139883019838,0.10009427124939,5139376036,0.189765845730772,0.0256908640022588,-0.00747583390952248,0.0031213261430731,0.00633482521319591,0.00198031744674653,2.4225525141521,2121471466.96582,0.241248424795989,0.221558530700988
"1975",951615191,14539065,485930180,498694114,915419700,451060643,3663460552,3663453665,0.161085957327876,2.45569545165231,1491822021.14478,498693399,-0.121294358362519,1.43182368413453,348292464.027396,915418800,-0.0600184120741635,5.86541048054887,156070713.726815,5077565864,0.721498157965137,0.0982150290775278,5077574366,0.180286812957335,0.0921765060401567,-0.112609870154655,0.00895461328416503,-0.000586427213403445,-0.104241684083893,2.6564701978173,1911398957.22226,0.217359504837495,0.232844270745728
"1976",1323109620,13669708,694447741,482396140,1033068110,614949322,4070059890,4070052277,-0.12322120727853,2.17100195965647,1874738008.36367,482396133,0.070390833499022,1.53624291322506,314010322.747265,1033068110,-0.30331306720705,4.33083082740716,238538089.149626,5585516520,0.728680028585464,0.0863654203095074,5585524140,0.184954551105028,-0.13824120682021,0.165661623505013,-0.00956280671030982,0.0774713097270217,0.233570126521724,2.31348961720053,2414328596.27822,0.274551404466952,0.323742724474391
"1977",1520816785,14361002,821522662,402285663,1161638980,684906621,3807644495,3807638542,-0.123538838531922,1.91870399403424,1984487709.84945,402284063,-0.128827127662998,1.35055097820323,297866625.912335,1161638480,-0.168235860077718,3.66022104548192,317368395.396201,5371561085,0.70885143561937,0.0748916476107731,5371569138,0.216256916769857,-0.13293170434373,0.0408919333214249,-0.00425557709380065,0.0572798036135189,0.0939161598411431,2.02551773015412,2651948713.17729,0.301572969354519,0.372118350558349
"1978",1881987149,12261735,977065328,443600964,1158111987,892470432,4555381232,4555209629,-0.0750103007525397,1.78004679674184,2559135658.87035,443599454,0.110708679478123,1.50865921707675,294035557.519438,1158110582,-0.151967102823145,3.14419041627784,368333474.971594,6156919665,0.739858949141561,0.0720471298335506,6157094183,0.188093921024888,-0.0769244144965164,0.184209876624118,-0.000951069928211831,0.0301090713253891,0.213367878021296,1.87554807353768,3282823975.49343,0.373314524990052,0.460490678801845
"1979",2275951857,14691362,1145746613,421671353,1151149401,1115366319,4895622033,4894952028,-0.108608562826577,1.59684705018349,3065805226.89225,421671128,-0.139018954175989,1.31285265181603,321186941.593724,1151134999,-0.152554003451987,2.69932686928262,426452613.83477,6467758155,0.756847079615362,0.0651890055899477,6468442787,0.177963914794691,-0.118738551564069,0.135182999960378,0.00606052767154733,0.0268160327934215,0.168059560425347,1.66556161194918,3883640653.45508,0.441637893654874,0.556887232788565
"1980",2231871633,13499683,1160626490,352531263,1184858417,1057581724,5021154290,5021020233,0.00116793455222208,1.59871315255861,3140747470.52907,352528741,-0.037927163620715,1.26399229865635,278901019.709333,1184848272,-0.00832263279127781,2.67695459023434,442610523.287314,6558397246,0.765589788368835,0.0537514522449714,6558543970,0.180658759386193,-0.0028588262057829,0.0183838574607349,-0.00839519665891961,0.00666839987742267,0.0166570606792379,1.66080686050794,3949010644.13603,0.449071605362184,0.546101541567303
"1981",2382674909,14387459,1175620362,195756122,1155205703,1192660050,4670835458,4670721436,0.0174060270469115,1.62678398908788,2871208156.29547,195751056,-0.122365528295241,1.11841183505898,175025916.092597,1154027008,-0.0709195910497467,2.49368169402525,462780398.462642,6020499500,0.775654715442868,0.0325079229340109,6021797283,0.191837361623121,-0.00507275153227047,-0.0691463301942127,-0.0200951089406432,0.0082996674238219,-0.080941771711034,1.65240333248684,3644266000.07959,0.414416807271131,0.583000572980817
"1982",2375150596,19688555,1221301293,262798201,978771807,1134158874,5197217713,5197044085,0.0342529547573045,1.68347146184229,3087202741.95351,262752332,0.0639577114378187,1.192279935171,220378054.053485,977723925,-0.196010975231023,2.04981436457212,476981692.536871,6437520342,0.807173327992995,0.0408148571419567,6438787721,0.152011814865049,-0.00424605892275552,0.0574032516451432,0.00844716716159861,0.00519650140390629,0.0710469202106481,1.64540200511614,3913200361.35822,0.444999349644316,0.581159499834952
"1983",2323467834,19711629,1193729788,163202622,913988362,1110006819,5317581206,5317482390,-0.0205750601670183,1.64918783847306,3224363581.84852,163198135,0.257105083516439,1.54183377270783,105846776.668658,912354984,-0.0589136074618545,1.93254082689298,472101272.740937,6393035509,0.831551312228997,0.025521256606328,6394772190,0.142927431164675,-0.0170187204850123,0.0356178213156277,-0.024323859313141,-0.00151666405913814,0.00977729794334859,1.61763630679585,3953158174.76087,0.44954325216282,0.568513595122808
"1984",2339849596,26516780,1192846516,274998659,1011915630,1120481835,5113805821,5113516796,-0.0354615497659932,1.59172987713562,3212734707.35027,274985370,-0.18346738363642,1.2833900916246,214264837.943314,1010908525,0.0939905142452339,2.12299142149461,476197363.194369,6399410691,0.79894226479464,0.042963706313351,6400720110,0.158094028892009,-0.0210457121302439,-0.00294555480627116,0.0241484918534469,0.00130024314113473,0.0225031801883105,1.58394774211018,4040991972.04119,0.459531491725633,0.572521937425973
"1985",2345534182,27622020,1158062461,381677313,1064021302,1159823452,4882061476,4881877115,0.0333010798453683,1.6456286638838,2966684758.92853,381644725,-0.0252135646910105,1.25143578632245,304965487.779062,1063361641,0.000165664986965599,2.12334315597502,500798277.003752,6326883481,0.771530747972537,0.0603179177957238,6327760091,0.168151334231739,0.0248741983580594,-0.0625656202060077,0.01822847361518,0.00821664972785064,-0.0361204968629771,1.62384127535737,3896784856.39393,0.44313261951076,0.573912860242443
"1986",2820583223,33531231,1473419548,394119134,1190387387,1313438436,4503068721,4502760922,-0.08030037391463,1.51865048820485,2965177804.88316,394011582,-0.0472788688425105,1.19364619547299,330093108.405433,1189404046,-0.133588331130741,1.85781947700073,640243733.433276,6086176550,0.73971467160389,0.0647415626637112,6087575242,0.195543765732399,-0.0879258322437752,-0.000383922827453336,0.00495086383961868,0.0446700428957869,0.0492369839079523,1.4871606052558,4093421531.26287,0.465493649959639,0.690149390056418
"1987",3216413099,63879052,1563675321,844470329,1225486338,1588685931,4900781932,4900490402,-0.0874627187814493,1.39146811139489,3522022453.74288,844381434,-0.0335811167549609,1.15422778459499,731556002.436975,1221564956,-0.0798198056785022,1.71529258599245,713799755.212952,6966436792,0.703050596776509,0.121145028895668,6970738599,0.175804374327823,-0.0810356943245073,0.12414878758355,0.0739641831893321,0.0201927106893982,0.21830568146228,1.37140117621958,5082931763.42144,0.578018276637361,0.787002319358376
"1988",3567624447,135556101,1513057360,1575651398,1306130348,1918849759,4463311118,4463022309,-0.190681060589699,1.14990384337098,3881464649.17942,1575562088,-0.0466300503950088,1.10164165975007,1430196598.91716,1301353061,0.00392641590317509,1.72204077751435,757898279.786308,7339937458,0.607658909239354,0.21451755984225,7345092864,0.177823530918397,-0.132095475964854,0.0636855293994765,0.112512995361212,0.0105994152694343,0.186797940030123,1.20170033244526,6112250005.83461,0.695069770594576,0.872937843482101
"1989",3394954760,232698435,1575709129,2734380386,1383095280,1583837957,4583330153,4583144294,0.174849235182962,1.36961209799987,3346443974.67962,2734334540,-0.0227207455130299,1.07689375006133,2539098234.94126,1378871828,0.00141640848023037,1.72448161888106,801338078.568012,8696350662,0.526770766793962,0.314267487734173,8700805819,0.158961745471865,0.0934083981238485,-0.0841260644780396,0.15176053551727,0.00938515278452234,0.0770196238237532,1.31935884578259,6594722767.66296,0.749935365352978,0.830688468178247
"1990",3633834710,301493146,1701760536,3523354383,1402162373,1625258922,4833719776,4833520642,-0.0212746618263549,1.34078182830121,3605150125.0762,3523327450,-0.0807364633306351,0.993366376636644,3546859065.16119,1399139021,0.029575179741642,1.77624515766452,789059388.537804,9755987113,0.495296917965919,0.361027665580921,9759236532,0.143675416453161,-0.0336572691397293,0.038054202268919,0.112859867074531,-0.00233656165492606,0.148577507688524,1.27569180876029,7650152227.19348,0.869956161559671,0.889138383942071
"1991",3388948249,270608275,1674229521,3068538718,1534529598,1438699682,4986216374,4985723363,-0.0171763795093878,1.31794870731946,3783315956.3101,3068488100,0.00115251711490261,0.994511908382757,3085430163.41543,1533254878,0.00821765808863712,1.79090187250699,856757386.0717,9587466341,0.519977926945873,0.319996623022358,9589284690,0.160025450031769,-0.007079072006132,0.0244871341550651,-0.0474576395395694,0.0124992940331571,-0.0104712113513472,1.26669298383326,7570330626.5903,0.860879048947003,0.829218775715633
"1992",3754911239,405979357,1664231413,3318976776,1471688456,1677375966,5114182209,5113295750,-0.0483379269164393,1.25575701677641,4072588996.65824,3318906842,-0.335061065694747,0.711368803840746,4665578595.91354,1466434188,-0.051584610676235,1.70086121812505,865117420.704113,9898636780,0.516331244823663,0.335086107662948,9904847441,0.148582647513389,-0.142752591716438,0.03817662059014,0.135445157936947,0.00149836367077744,0.175120142197864,1.09818296373335,9019305314.41477,1.02565282340029,0.918763779129178
"1993",3321853376,240585863,1639469344,3336550942,1510533997,1436402571,5080519992,5080101213,0.0544388454965118,1.32601398285362,3831422637.8417,3336469310,0.526351027618999,1.20416545122371,2770809274.26488,1504111309,-0.0833490868212005,1.56484321186285,965158642.444473,9920681832,0.511756866566632,0.336088207094268,9927604931,0.152154926339101,0.192087508991643,-0.0313786546576272,-0.174865212699093,0.0164544413272177,-0.189789426029502,1.33075236709142,7460144484.05483,0.848348956633742,0.812801786030921
"1994",3674987568,255706419,1860518473,3245188003,1352562968,1551626834,5452596182,5452355531,-0.0265664706085896,1.29125029025527,4222726006.8395,3245112556,-0.0666889357220974,1.12648010482631,2880776483.39857,1350941251,-0.256740736868792,1.21051380049939,1117225330.63404,10048409338,0.542528143455464,0.322893125341578,10050347153,0.134578731202958,-0.0727858029875685,0.0512618213708381,0.0128239203199393,0.0209761473805963,0.0850618890713737,1.23733350976552,8122585441.74121,0.923680084132127,0.899207797819379
"1995",3784600760,303793706,1867540219,3011434676,1298796829,1605145668,5315887300,5315787791,-0.0519485326048459,1.22588426630495,4336369628.12412,3011296329,-0.244720416231788,0.881947634063201,3414386781.81681,1294920176,-0.0881813895325756,1.10834011970026,1170223819.33694,9622004296,0.552235787619702,0.312839965618937,9626118805,0.134924246761361,-0.118106696740153,0.0145366116574193,0.0540176179470657,0.00624530043626744,0.0747995300407525,1.09949608698946,8755027797.64992,0.995599845728287,0.926028306777975
"1996",3522807547,248550214,1730671083,2744071792,1320652684,1536928817,5272215600,5272117108,0.0658261378406764,1.3092946688322,4026760152.24475,2743936410,0.11173479718915,0.986208191246434,2782311843.84307,1316666480,0.102752309369606,1.22828122958892,1074437516.59519,9332719998,0.564662036714993,0.293894120521718,9336940076,0.141443842763289,0.0848559198180007,-0.0413673190967208,-0.0621040057383876,-0.0118006057939092,-0.115271930629018,1.19686769733432,7801146356.27257,0.887126835952889,0.861971900003815
"1997",3553084537,276423279,1761228954,2786620795,1305844685,1511019000,5486845927,5486693879,-0.0181816761236155,1.28570460055411,4267578979.36688,2786439627,-0.100182578384153,0.892195162990621,3123147978.812,1298305591,-0.00255281306325061,1.22514965608222,1064964780.85158,9571439097,0.572780828796372,0.290899906747337,9579311407,0.136319264456291,-0.0399879342769551,0.0330339356079787,0.0337891883998428,-0.00122987327444561,0.0655932507333759,1.14995171857662,8330185739.32565,0.947287870312279,0.869380171460177
"1998",3187747679,200244020,1735734097,2863011324,1279354804,1247626033,4813615435,4810973062,0.0608977289813069,1.3664342701234,3522756666.93085,2862884575,0.450677287622891,1.40018855525805,2044651710.83504,1274636458,0.0290955160345487,1.26131965838233,1013945786.46322,8948494095,0.537474915634772,0.31967588408489,8955981563,0.142849200280338,0.175453622633431,-0.106475111093251,-0.129324226004883,-0.00685250965370888,-0.242651846751843,1.37049718159723,6534841284.79736,0.743125793015701,0.779988372041597
"1999",3549523288,187079543,1996940252,2555562178,1408173217,1360790241,5095350660,5094229361,0.0821271130435912,1.48339256381566,3434930701.61649,2555471138,-0.0880339103067618,1.2821944185978,1993048384.03107,1407385195,-0.0703883678884677,1.17559000432551,1197566991.74024,9057085694,0.56245747408346,0.282099337889555,9059086055,0.155443188026985,0.00818066571403065,-0.0138850382410929,-0.00769133259599377,0.0248242733286017,0.00324790249151505,1.38175474530191,6556218522.71664,0.745556759000782,0.868508793581607
"2000",3637965520,184373748,2057492361,2781408190,1329849355,1389998238,4718044225,4716818628,-0.171381922533983,1.24975785286572,3775166696.63761,2781304233,0.179282205610669,1.53396395485717,1813149738.74922,1328360225,-0.0301976100548909,1.14062064860105,1165065951.26948,8826483086,0.534362098827663,0.315020175145741,8829301770,0.150617726026596,-0.0450822259519537,0.0517960915262317,-0.028243692615801,-0.00421052525939175,0.019341873651039,1.32084544478017,6684583578.56507,0.760154111830878,0.890149123841072
"2001",3216795884,257205656,1756063136,3324864300,1174402564,1197756620,4749928392,4749831367,0.118196619175497,1.40655919389486,3376984354.88314,3319388184,-0.140921834865136,1.33233543743205,2491407710.65717,1169321684,0.0697834056111531,1.22306004069922,958045490.824893,9238541235,0.513550450664202,0.359476063373529,9249195256,0.126973485962269,0.0240898665700287,-0.058400916283989,0.107171508745687,-0.0271536549148663,0.0216169375468319,1.35305078908829,6835807887.3242,0.77735096168113,0.787095980425391
"2002",3078822604,222723666,1749011354,3514519357,1208208711,1095358738,4478543656,4478418140,0.152238281388599,1.63785050652016,2734403193.80265,3508003071,0.172750839013153,1.58357382818833,2215245979.41436,1205728964,0.0373140682836535,1.26955953407606,950093156.425174,9192150175,0.486730942236871,0.381960174899841,9201271724,0.131308882863288,0.145001209171777,-0.105564650367166,-0.0435536133637759,-0.00107642055311939,-0.150194684284061,1.5641821441322,5882480987.59932,0.668941012994331,0.753336233767463
"2003",3305251346,224054125,1828689217,3553897903,1151103399,1240551808,4579302774,4578889969,0.000526549534725756,1.63871314303281,2794450507.38103,3549019176,0.00745524028988687,1.5954238691597,2224501150.82535,1149261486,-0.0805097313434933,1.17135393060387,981149114.689451,9277170631,0.493230589661269,0.382785599643042,9284304076,0.123983810695689,-0.00716809218691361,0.010643503047536,0.00159420419095909,0.00410566963368944,0.0163433768721846,1.55301003152913,5978264072.67858,0.679833225667132,0.80873954784388
"2004",3631467581,301761539,1909817022,3420682236,1166430353,1404138090,4552842984,4552656213,-0.190407711618796,1.35459640424948,3361032828.46267,3411786146,-0.29130363689779,1.19224229156517,2861658081.69833,1141207207,0.0126320913714048,1.18624443156228,962033773.677688,9105649566,0.498125286018827,0.374255893114504,9139955573,0.127618820866669,-0.203056238189859,0.0915085055435932,0.0953374590755471,-0.00247512741884398,0.184370837200296,1.26761700696241,7210344704.11693,0.819942350953303,0.888559187192189
"2005",3850245584,335700107,2030015118,3487615608,1091798494,1467868986,4464113363,4464083023,-0.123024260978164,1.19779131777185,3726954183.72561,3478227506,-0.10652654139751,1.07176762489158,3245321129.52363,1060028517,-0.0965486060513365,1.07706933147158,984192279.945136,9002339046,0.493625234210532,0.385647704559716,9043527465,0.120727061229752,-0.113468362808343,0.0512452425532945,0.0478029140058288,0.00282763226326481,0.101875788822388,1.13164282299208,7991503397.76713,0.908773762213494,0.942090493801755
"2006",4094243309,361184754,2049248959,3620856120,1192812338,1668027432,4254710348,4254685376,-0.155158687630247,1.02564389408443,4148330987.52864,3470093560,-0.0729513186948017,0.99636457684143,3482756128.28442,1170205905,0.0916909028551299,1.18049598163137,991283259.925077,8894984841,0.469180924068249,0.399283730583056,9068378806,0.131535345348695,-0.0917596777119692,0.0515653725504988,0.0277118726930808,0.000905501142013707,0.0801827463855933,1.03242533130329,8783568681.4779,0.998845443594203,1.00179264324048
