"","QE_Total","VV_Total","V_Total","PC_Total","QC_Total","PI_Total","Q_Total","QI_Total","QEI_Total"
"1981",18338000,13231000,13326000,0,0,1.61247304178004,8264324.21176427,0.285645600154163,0.242278150245826
"1982",14426000,14085000,14180000,0.00280361501672231,0.0397683369360289,1.61700013856696,8769325.16070579,0.303100300071851,0.190593554119658
"1983",17896000,28717000,28723000,0.228160161464039,0.32545237215381,2.03141547369913,14139401.9942639,0.488710010036049,0.236438530744863
"1984",29402000,34424000,34824000,-0.0301946458963116,0.286182168278384,1.97099438992302,17668239.0259671,0.610679664896904,0.388453603093455
"1985",22022000,16718000,16768000,-0.163666215236485,-0.531705473177105,1.67342423392036,10020172.8050258,0.346334219374606,0.290950453959733
"1986",20082000,10374000,10374000,-0.264747551750199,-0.208317772969311,1.28418517848102,8078274.20362436,0.279215023996689,0.26531954483786
"1987",27326000,15338000,15358000,-0.0217529376101754,0.363890378869263,1.25655201924467,12222335.2195414,0.422449094397999,0.361025887971286
"1988",39749000,20956000,20956000,-0.008398959175353,0.325405747884596,1.24604248648231,16818046.1158758,0.58129385453577,0.525156189013052
"1989",47109000,24303000,24303000,0.00378001517653267,0.138704956027948,1.25076145926726,19430563.5338632,0.671592115670289,0.62239510197026
"1990",65009000,26450000,26450000,-0.293226629960519,0.377329937511557,0.932884297853742,28352926.5749812,0.979981970710763,0.858886479950426
"1991",57702000,27538000,27538000,0.0544261871151887,-0.0214974026536424,0.985064744429946,27955522.8787892,0.966246229663644,0.762347792860981
"1992",70219000,27807000,27812000,-0.144316584198882,0.151022479685988,0.852685503754908,32616949.4819911,1.12736236759913,0.927720003932363
"1993",69082000,34395000,34428000,0.18647361131571,0.0247943847834356,1.02747991271943,33507224.3980708,1.15813356028102,0.912698177297533
"1994",62451000,26929000,26996000,-0.00302271579815322,-0.243685773772946,1.02437882217383,26353531.9313923,0.910875499536752,0.825090672974266
"1995",59847000,29783000,29842000,0.0530360545552841,0.0456795702264631,1.08017434243601,27627021.7016081,0.954892014424403,0.790687122792123
"1996",64288000,31777000,31810000,0.0100257481835608,0.0564489970805438,1.09105836746698,29155177.1642159,1.00771071720764,0.849360765787091
"1997",68693000,36482000,36518000,-0.00595018294476225,0.146047994645127,1.0845856466108,33670001.1788967,1.16375972765523,0.907558783664333
"1998",62064800,36244000,36390030,0.148804453223822,-0.155012562409303,1.25860312465637,28913030.0784335,0.999341218641084,0.819988272405778
"1999",64556518,36861954,36883840,-0.0534230650366971,0.070617779464044,1.19312916904559,30913534.7260885,1.0684860556596,0.852908374269352
"2000",68447404,32522444,32523330,-0.0980871669495595,-0.0290378511081578,1.08165496447891,30068118.8253669,1.03926535640415,0.904314016263974
"2001",54561446,23860917,23868471,-0.010032847821673,-0.299197449308085,1.07085714185415,22289127.1553482,0.77039464329567,0.720855393806169
"2002",52113310,23832338,23834781,0.0934183934826772,-0.193504401018574,1.17571654637189,20272557.2533202,0.700694531688522,0.688511088994837
"2003",52433417,23545420,23549081,-0.0255288103952077,0.015031910954755,1.14608178117892,20547469.9857597,0.710196532146822,0.692740281482607
"2004",57395284,24382633,24382870,-0.0604704175207064,0.0950963240410979,1.07883155344928,22601183.5879682,0.781180467362301,0.758295519705195
"2005",70810855,28135999,28136082,-0.0550593531315788,0.198242719564126,1.02103743891538,27556366.6204916,0.952449913590467,0.935539479044902
"2006",66779962,26018860,26019037,-0.0259244704109257,-0.052210521299679,0.994907746675014,26152210.6818001,0.903917092812864,0.882284091332019
"2007",75689863,28931803,28932090,0.00510526303155597,0.0982630941012232,1,28932090,1,1
"2008",84876949,30649090,30649254,-0.0387366724086301,0.0965830623231564,0.962003997991612,31859798.9862691,1.10119244708105,1.12137802389733
"2009",71202455,26902266,26902353,0.0200101425256097,-0.150479556771107,0.981447722170314,27410887.3985766,0.947421613805868,0.940713223381049
"2010",84043763,28065839,28066234,-0.0881543175971488,0.13008869380266,0.898632740966958,31232151.601554,1.07949863288667,1.11037012974908
"2011",91564734,29282368,29282554,-0.074101478816866,0.117769357077572,0.834450106388785,35092036.9903539,1.21291054294225,1.20973576078477
"2012",112299781,31042638,31043360,-0.142216237999509,0.200491829214928,0.723830113280203,42887632.6508714,1.48235515135172,1.48368323774083
"2013",107979049,32439185,32442410,0.115676596956516,-0.0715596850410244,0.812595391017772,39924432.6987457,1.37993600527116,1.42659855256971
"2014",101248663,33461461,33462876,0.0926663970365013,-0.0616356162385252,0.891494892945811,37535690.0693249,1.29737222818417,1.3376779794145
"2015",103398504,34622791,34622815,0.0301349527186516,0.00319328482248444,0.918768936432159,37683919.8922531,1.30249559890948,1.36608126771216
"2016",118133930,33490145,33490283,-0.123715578109451,0.0907098443543454,0.81185283275636,41251667.3573652,1.42581014221113,1.56076289898953
"2017",116367995,37152227,37152315,0.0543119889285049,0.049451315549419,0.85716554863873,43343220.0570844,1.49810193653775,1.5374317033709
