"","QE_Total","VV_Total","V_Total","PC_Total","QC_Total","PI_Total","Q_Total","QI_Total","QEI_Total"
"1964",56015510,492171200,492584900,0.0352976353885227,0.192611398327631,13.4541405520511,36612141.6744755,0.00696550982851569,0.0375066490501095
"1965",70327090,491707900,492192400,-0.0236191227370634,0.0237875305991673,13.1400889661832,37457311.0780823,0.00712630445888521,0.0470893415653176
"1966",80717709,580798300,581596000,-0.092794681933756,0.259146045308559,11.9756222184932,48564992.2307902,0.00923955592964377,0.0540466521431629
"1967",47790051,360721100,361288500,0.0210668408973785,-0.495476833449645,12.2305869676932,29539751.5225012,0.00561997796772815,0.0319990779508003
"1968",79093030,507582500,549663800,-0.0972442596253784,Inf,11.0972317243289,49531614.1587772,0.0094234570682255,0.0529588058471623
"1969",70430693,374801100,386007800,-0.366917207866615,0.0913563740671604,7.68890572646493,50203216.651672,0.00955123035739027,0.0471587116623057
"1970",96117726,530511600,545214200,0.0979737560427269,-Inf,8.48035431352182,64291441.1171079,0.0122315342536451,0.0643581361050998
"1971",83766504,457362600,471064900,-0.0713984033722859,-0.0661165189754762,7.89598046281258,59658822.8933136,0.0113501723257768,0.0560880525354958
"1972",102089981,408826100,455443800,-0.230724744473322,0.13143752568924,6.26907667691165,72649262.9572313,0.0138216212441843,0.0683570155640704
"1973",152299269,404198100,465918200,-0.563618528376636,Inf,3.56801905404818,130581757.816394,0.024843357309771,0.101975956890711
"1974",145220050,398243940,462150040,0.0210978059881074,-0.031369691907609,3.64409613565102,126821582.85526,0.0241279789011111,0.0972358807478384
"1975",129713179,396126200,444002600,0.110546551768568,-0.123660586535753,4.07004848728069,109090248.282681,0.0207545683441398,0.0868528498968773
"1976",242120381,569209600,649980700,-0.233500456400325,0.593703889333095,3.22249033408962,201701365.283885,0.0383739595132566,0.162118030489159
"1977",349198050,576443400,674909600,-0.356598900242349,0.337056797875766,2.25591477543857,299173358.563065,0.0569181390159944,0.233814682939289
"1978",504883505,654445827,784118989,-0.143015411912432,0.239667766257159,1.95529317565342,401023743.530412,0.0762953135018769,0.338057949186291
"1979",652052261,750319837,881389624,-0.113891920923791,0.233561340329421,1.74481445980401,505148051.156684,0.0961051048712746,0.436598636978533
"1980",547754840,876075156,998240336,0.266693888370387,-0.110838922822856,2.2781007959547,438189713.893525,0.08336618999286,0.366763572256664
"1981",634627039,960068522,984999570,-0.219973369654359,0.293590003472607,1.82826739915142,538761217.564336,0.102500055569919,0.424931124066944
"1982",571347763,861956937,885328046,0.0753842042678586,-0.194897651773041,1.97141773474707,449081912.166924,0.0854384455522881,0.382560830605775
"1983",547831657,951231983,977868550,0.0330599860756296,0.051164338294336,2.03768209170372,479892596.583797,0.0913002202345008,0.366815007087125
"1984",508546698,968258490,986429829,-0.0302039080415745,0.0445305118071887,1.97705630590193,498938662.523317,0.0949237602250272,0.340510735820811
"1985",604299019,1180169785,1192360415,-0.0877455111191732,0.311381544847872,1.8109716295289,658409218.321205,0.125263250704587,0.404624205455925
"1986",804194354,1303386101,1304087429,-0.143510560819944,0.245450271183777,1.56886582261292,831229420.772305,0.158142529645498,0.538469352569627
"1987",981742008,1716619258,1717470400,-0.212076778840479,0.498811131442346,1.26905962504532,1353340982.64978,0.257474965539972,0.657351025667815
"1988",1382236705,2661378104,2662165468,-0.143468046735862,0.582792415701598,1.09944788024184,2421365774.44163,0.460668137096799,0.925512719577393
