"","QE_Total","QE3_Shellfish","QE2_Other","V3_Shellfish","V2_Other","QE1_Finfish","V1_Finfish","VV1_Finfish","PC1_Finfish","PI1_Finfish","Q1_Finfish","VV2_Other","PC2_Other","PI2_Other","Q2_Other","VV3_Shellfish","PC3_Shellfish","PI3_Shellfish","Q3_Shellfish","VV_Total","R1_Finfish","R2_Other","V_Total","R3_Shellfish","PC_Total","QC1_Finfish","QC2_Other","QC3_Shellfish","QC_Total","PI_Total","Q_Total","QI_Total","QEI_Total"
"1967",25025103,14217450,160959,65158300,6880400,10646648,281303400,281303400,0.150784436911913,7.85632476183484,35805979.0713516,6555800,-0.0179267005585642,84.5999880864816,77503.5570134758,65068100,-0.0107748815149168,9.57305057421979,6797007.86029777,352927300,0.796121945276263,0.0194723470540306,353342100,0.184405707669706,0.117211498079527,-0.14517270794449,-0.0000106544616206501,-0.0122384385826349,-0.157421800988745,8.55623331354032,41296454.5322569,0.437918392132038,0.162499197896871
"1968",32942043,21517169,139049,65143500,4746400,11285454,269545600,269545600,-0.0477061614145076,7.49032919716457,35985814.8960977,4529300,-0.269346199178897,64.6241336290303,70134.7893655005,65065200,-0.391920030118498,6.46906696598727,10057895.5732096,339140100,0.794099615390848,0.0139832162516885,339435500,0.191917168357464,-0.116181484091324,0.00398345532611539,-0.00167118700797717,0.0737358501576746,0.0760481184758128,7.61773114798655,44558608.5155705,0.472511125175112,0.213907433850891
"1969",36358046,24583505,129762,75716100,2350600,11644601,240640100,240640100,-0.216837823295687,6.03016832428702,39906033.6393598,2201400,-0.426673514404002,42.1786602645554,52403.276589072,75657200,-0.0280223822387355,6.29030466910781,12027589.1200562,318498700,0.755051665041348,0.00737543096036859,318706800,0.237572903998283,-0.178531547824411,0.0800932136007844,-0.00311248708363394,0.0384061079964771,0.115386834513627,6.37221433144509,50015078.4990504,0.530372958326328,0.236089070726204
"1970",29841086,18152808,107208,70644600,2918835,11580661,206797700,206797700,0.0388137783493235,6.26882353566571,32988279.032493,2768635,0.0976080345607444,46.503261353501,59633.1293609631,70586200,0.241247776881079,8.00652859686762,8816080.42062265,280152535,0.73761186620963,0.0104109829630986,280361135,0.251977150827271,0.0888874353778614,-0.142083069561368,0.00114937729218571,-0.0760334215182034,-0.216967113787386,6.96456021645401,40255396.7926987,0.426878743896187,0.193771531704447
"1971",41693162,29290100,100713,78223500,2753330,12268107,176787726,176787726,-0.0221097127171207,6.13174264197337,28831563.2802072,2621500,0.0220954916171367,47.5422095419387,55279.2986552646,78176400,-0.219081488914226,6.43129420834584,12155624.897171,257585626,0.685849632483994,0.0106815694241531,257764556,0.303468798091852,-0.0763470999930591,-0.095857024192308,-0.000799542613416599,0.0892086860010159,-0.00744788080470867,6.45262718457123,39947225.93246,0.423610819587763,0.270732367526491
"1972",44874601,30933260,129525,71812800,8663300,13811353,205842200,205842200,-0.00313387230551234,6.11255662249312,33675303.5943319,8588800,0.557745473837558,83.0434041123318,103514.542688689,71804300,-0.148364947177849,5.54452440681658,12950488.577834,286235300,0.718927850577487,0.0302575839546407,286318300,0.250814565467873,-0.0319024938529545,0.109076759628111,0.0128408442459108,0.0175545693642321,0.139472173238254,6.25002128574501,45810771.9813742,0.48578939368126,0.291390875331947
"1973",57286781,38586180,228218,65014200,8196400,18471814,166949200,166949200,-0.653369908310877,3.18029897554838,52494812.9982694,8014600,-0.658263217923096,42.9957035947267,186562.826732851,65012500,-0.284768667814101,4.17052605267253,15588561.0541479,239976300,0.695158806761165,0.0341289424791326,240159800,0.270712250759703,-0.557409724208316,0.313891622039754,0.0189636330228839,0.0483465434731346,0.381201798535773,3.57932825755996,67096332.8084689,0.711507041324572,0.37198871719304
"1974",50787440,30630970,273246,73458100,11282200,19882462,219917600,219917600,0.212444144316597,3.93306631372239,55915050.1054894,11130300,0.117874770654016,48.3746039847121,230162.090908666,73458100,0.213411102972778,5.16266687668884,14228711.9728154,304506000,0.721850967921725,0.0370323566203273,304657900,0.241116675457948,0.209326763279516,0.0447202701143187,0.0074724967605496,-0.0233587171049724,0.0288340497698959,4.41276690375373,69040107.1810165,0.732119332562034,0.329785586226577
"1975",63575362,40499151,262447,62024600,6910100,22813511,264136200,264136200,0.0645339783771948,4.19525167657084,62960751.9079528,6836500,-0.428546812580275,31.5138821641357,217018.644811182,62024600,-0.29114436821623,3.85861732879579,16074307.1195808,332997300,0.79303295484535,0.0207466338248103,333070900,0.18622041132984,-0.0257081510108771,0.0898916744353667,-0.00169871772155665,0.0260590739094253,0.114252030623235,4.30076862842512,77444505.5701511,0.821241768642645,0.412823289119058
"1976",73955395,45716400,501859,58622300,7392800,27736976,252465200,252465200,-0.31135601538306,3.07282494847772,82160619.0502559,7314300,-0.726425984963494,15.2411981724886,480165.661332979,58601900,-0.228013297375364,3.07189801642321,19076772.6293966,318381400,0.792718419318243,0.0232127387471062,318480300,0.18406884193465,-0.305048666693109,0.211035403325199,0.0174551217395725,0.0317058943925743,0.260196419457346,3.17004280460796,100465615.018529,1.06536362726018,0.480225490686143
