"","QE_Total","VV_Total","V_Total","PC_Total","QC_Total","PI_Total","Q_Total","QI_Total","QEI_Total"
"1976",303195187,1470095162,1470205262,-0.0144587108053127,0.028503138555768,1.61828373915562,908496592.054443,1.08017128151151,0.85646564896349
"1977",327533981,1395292224,1395297324,-0.0949350738161221,0.0447487414622007,1.47171898267357,948073199.045962,1.12722650952864,0.925217865001137
"1978",370909899,1294108355,1294378855,-0.119087679792375,0.0444828628562881,1.30648903563753,990730744.531953,1.17794486772252,1.04774614167611
"1979",409202666,1410952556,1410967393,-0.0848664129955642,0.171223757780504,1.20018654728602,1175623403.03732,1.39777589584799,1.15591553533889
"1980",446875896,1382874700,1382889848,-0.0755106916895339,0.0553774440120606,1.11289675934767,1242603895.0914,1.47741340310017,1.26233486111962
"1981",435124059,1246758552,1247312063,-0.0374103218766289,-0.0685606664582189,1.07203207961776,1163502554.36828,1.38336462259242,1.22913827643004
"1982",386810308,1182601473,1183267246,0.0418902128540532,-0.0939612689140073,1.11789359979191,1058479309.85584,1.25849558774336,1.09266161097401
"1983",298078900,789478895,789905921,-0.027719531969573,-0.380793364660577,1.08733165076372,726462731.444622,0.863739266011316,0.842013163391091
"1984",286529380,785381082,785886193,-0.0114816265126266,0.0109991243006138,1.07491871158393,731112208.328727,0.869267334523829,0.809388083686192
"1985",276827410,808165686,808639117,0.00555571579859066,0.0253433758166771,1.08090727442511,748111457.969491,0.889478859178726,0.781981962518858
"1986",326418894,804241785,804795439,-0.0121728746879562,0.00921401017429075,1.06782928547432,753674252.94252,0.896092831567125,0.92206796766749
"1987",455177827,937709219,938287821,-0.12641467369937,0.279891301444586,0.941023853144182,997092494.377225,1.18550877004546,1.28578615265204
"1988",459833877,999413214,999926830,0.00427133553205498,0.0597105308447756,0.945051878163781,1058065544.44698,1.25800363486666,1.29893856092182
"1989",375722981,1093583348,1094042929,0.0758138547968817,0.0144562255167738,1.01948581711756,1073132073.66949,1.27591722124722,1.06134213387979
"1990",356162959,978149296,978570791,-0.0471242582313086,-0.0644210352637321,0.972557714324048,1006182745.33983,1.19631676659427,1.00608899117087
"1991",308684014,912445129,912878889,-0.0593179512467094,-0.0102044336258278,0.916545277642481,995999773.571567,1.18420956249388,0.871970485386251
"1992",311767244,854698702,855119191,-0.006979801629351,-0.058778897060325,0.910170247524364,939515649.216066,1.11705187635202,0.880679992318014
"1993",312487347,848624356,849035638,0.0393107062891366,-0.0463154776679609,0.946662246696232,896872819.173955,1.06635101431609,0.882714138998632
"1994",345151981,855528839,855739400,-0.0625876566374539,0.0704875703147159,0.889228930384451,962338685.528402,1.14418768357143,0.974985184702814
"1995",371375356,937685805,938016357,-0.0587442214887428,0.150428903751775,0.838496573983143,1118688359.7438,1.33008208255783,1.04906096443275
"1996",393997477,964889575,965079224,0.134631454638798,-0.106172507401199,0.959336548282284,1005986090.83329,1.19608295113234,1.11296392323267
"1997",376331081,1003289905,1003571168,-0.118803430672478,0.157758435624799,0.851873906945164,1178074782.92043,1.40069050243316,1.06305989452859
"1998",270364411,652785120,652872000,0.326483267830498,-0.763886478158098,1.1807696931706,552920695.522689,0.657403738748626,0.763725285400875
"1999",340962421,975732500,975805358,-0.0881593761841967,0.50394828122282,1.08113036926187,902578806.16768,1.07313523710482,0.963150517207675
"2000",359225974,1026552335,1026709629,0.207758304694405,-0.160304994182775,1.3307802664183,771509508.300209,0.91729833833984,1.01474139477831
"2001",320922942,913678768,913723200,0.134287033421413,-0.250848961284295,1.52204141520929,600327422.676837,0.713768711022835,0.906543004547439
"2002",323935320,882388005,882431499,-0.0585556845504053,0.0241469177390507,1.43547640772856,614730757.154223,0.730893781602676,0.91505236877654
"2003",395759019,797424556,797669400,-0.112854964476971,0.0115690493518327,1.28228266419465,622069862.030759,0.739619725529123,1.11793992640454
"2004",334649505,770249254,781622888,0.022918838900935,-0.324376417195094,1.31201045597995,595744404.655831,0.708319659818642,0.945317794491031
"2005",321616101,796248117,807934147,-0.137527926540339,0.174198408718967,1.14343024744515,706588048.379188,0.840108949657704,0.908501039827101
"2006",367751874,719628077,872313664,-0.0414161529474053,-0.137589522768715,1.09704102769642,795151358.953,0.945407687720205,1.03882535385679
"2007",354007411,831493156,841067160,-0.0926165804993085,0.22305022453901,1,841067160,1,1
"2008",367331464,600196330,685847138,-0.263798250434773,-0.0541137037629856,0.768128493614859,892880740.268288,1.06160456944757,1.03763777984863
"2009",401185767,684179991,735242297,0.0938406691905651,0.0670761803248853,0.843700604567244,871449294.951169,1.03612331618223,1.1332694020917
"2010",465484956,761095009,837221862,-0.0321379381914739,0.0824297237214341,0.817016883223274,1024730185.13034,1.21836903622577,1.31490172673249
"2011",596051086,863094180,892665410,-0.129727697423219,0.271555819438221,0.717614173729294,1243935031.77481,1.47899607895142,1.68372488111555
"2012",574388344,853055665,862721160,-0.106123615024804,0.106222723367141,0.645360094525701,1336805865.9314,1.58941631478204,1.62253197575008
"2013",680009506,955470616,964626619,-0.00678422923931345,0.114419255758777,0.640996641770343,1504885604.91649,1.78925735837372,1.92089059401076
"2014",629878391,831100953,839579039,-0.0553915771191645,-0.0782238212309706,0.606456280419662,1384401590.2004,1.64600599814217,1.77928023941849
"2015",465912991,524463438,534631585,0.0762027681452331,-0.528413845141742,0.654476322932089,816884532.361418,0.971247685335162,1.31611083983776
"2016",586058982,541024552,561861958,-0.0523030719864884,0.0814408924781292,0.621124991910601,904587587.550927,1.07552360925723,1.65549918953533
"2017",597443470,717937140,727337863,-0.0253333465322505,0.300624396468012,0.605587457089981,1201045124.83641,1.42800145096191,1.68765808690937
